"","Site","sdate","Year","Month","DOY","Precip","MaxT","lPrecip","wPrecip","wlPrecip","Chl_Median","D_Median","lD_Median","DO_Median","PctSat_Median","pH_Median","spCond_Median","T_Median"
"8368","S03",2017-04-05,2017,"Apr",95,0.3,6.1,0.262364264467491,33.1873957888,5.46238444850635,634.8359,0.477,0.390013003549243,12.665,92.4,NA,2270.5,2.4635
"8369","S03",2017-04-06,2017,"Apr",96,46.5,7.8,3.8607297110406,24.7390697472,4.25759913362498,716.66963,0.451,0.372252973902051,12.63,93.2,NA,2558.85,2.624
"8370","S03",2017-04-07,2017,"Apr",97,0,10.6,0,56.3040610304,6.27975579711995,432.89801,0.501,0.406131552651325,12.075,91.7,NA,1558.95,3.6825
"8371","S03",2017-04-08,2017,"Apr",98,0,9.4,0,44.849975296,4.91325009459297,615.36722,0.443,0.366724279791734,11.905,91.8,NA,2201.9,3.998
"8372","S03",2017-04-09,2017,"Apr",99,0,15,0,35.8799802368,3.93060007567437,662.80439,0.427,0.355574338494699,12.14,91.7,NA,2369.05,4.571
"8373","S03",2017-04-10,2017,"Apr",100,0,18.9,0,27.7268791296,2.89617346013287,662.13746,0.421,0.351360849114964,11.74,91.75,NA,2366.7,5.9615
"8374","S03",2017-04-11,2017,"Apr",101,0,24.4,0,19.15355136,1.95464016166831,645.4784,0.421,0.351360849114964,11.345,93.65,NA,2308,7.582
"8375","S03",2017-04-12,2017,"Apr",102,5.1,15.6,1.80828877117927,15.322841088,1.56371212933465,616.61594,0.416,0.347835995271528,11.21,93.4,NA,2206.3,7.481
"8376","S03",2017-04-13,2017,"Apr",103,0,15.6,0,16.3382728704,2.69760072041113,609.93245,0.414,0.346422567474381,11.63,95.4,NA,2182.75,6.775
"8377","S03",2017-04-14,2017,"Apr",104,0,16.1,0,11.1056707584,1.8402417118374,591.86858,0.4015,0.337543091622706,12.03,94.7,NA,2119.1,6.064
"8378","S03",2017-04-15,2017,"Apr",105,0,17.2,0,8.852324352,1.44402222108175,583.63838,0.3965,0.333969106403094,12.095,97,NA,2090.1,6.674
"8379","S03",2017-04-16,2017,"Apr",106,0.8,30,0.587786664902119,2.08896,0.740675080675027,583.08497,0.4015,0.337543091622706,11.33,96.55,NA,2088.15,10.013
"8380","S03",2017-04-17,2017,"Apr",107,0,20.6,0,2.311168,1.06276939646172,577.96238,0.397,0.334327080274825,10.815,96.55,NA,2070.1,10.259
"8381","S03",2017-04-18,2017,"Apr",108,0,9.4,0,1.8489344,0.850215517169374,547.43969,0.385,0.325700139639302,12.145,97.8,NA,1962.55,7.0285
"8382","S03",2017-04-19,2017,"Apr",109,4.1,7.8,1.62924053973028,1.47914752,0.680172413735499,533.3774,0.381,0.322807874427155,12.69,99,NA,1913,5.757
"8383","S03",2017-04-20,2017,"Apr",110,0,12.2,0,4.463318016,1.84753036277262,624.74681,0.394,0.332177312338332,11.91,98.55,NA,2234.95,7.1795
"8384","S03",2017-04-21,2017,"Apr",111,9.1,5.6,2.31253542384721,3.5706544128,1.4780242902181,579.48071,0.4235,0.353118627735955,12.015,97.8,NA,2075.45,6.674
"8385","S03",2017-04-22,2017,"Apr",112,3.3,5.6,1.45861502269952,9.5889152,2.83828424290378,633.11891,0.44,0.364643113587909,12.235,98.2,NA,2264.45,6.064
"8386","S03",2017-04-23,2017,"Apr",113,0,15.6,0,10.31113216,3.43751941248263,625.88201,0.403,0.338612801120324,12.375,100.25,NA,2238.95,7.3305
"8387","S03",2017-04-24,2017,"Apr",114,0,16.7,0,8.248905728,2.75001552998611,571.66202,0.39,0.3293037471426,12.085,100.05,NA,2047.9,8.0825
"8388","S03",2017-04-25,2017,"Apr",115,13.7,8.9,2.68784749378469,6.5991245824,2.20001242398889,543.48068,0.385,0.325700139639302,12.22,99.85,NA,1948.6,7.381
"8389","S03",2017-04-26,2017,"Apr",116,33.3,12.2,3.53514535417189,16.15340032,3.84717482164937,315.10682,0.594,0.466246580368023,11.5,97.5,NA,1143.9,9.077
"8390","S03",2017-04-27,2017,"Apr",117,0,15.6,0,39.562720256,5.90585614065701,424.56848,0.4535,0.373974441016794,10.89,95.7,NA,1529.6,9.817
"8391","S03",2017-04-28,2017,"Apr",118,0,18.9,0,31.6501762048,4.72468491252561,499.84643,0.4125,0.345361184038459,10.59,93.25,NA,1794.85,10.014
"8392","S03",2017-04-29,2017,"Apr",119,0,27.2,0,24.879906816,3.60480955913402,518.84684,0.4,0.336472236621213,10.31,93.2,NA,1861.8,11.1875
"8393","S03",2017-04-30,2017,"Apr",120,0,11.7,0,19.9039254528,2.88384764730721,519.59891,0.39,0.3293037471426,10.96,94.25,NA,1864.45,9.077
"8394","S03",2017-05-01,2017,"May",121,3.3,6.7,1.45861502269952,14.9460353024,2.05877151743914,519.59891,0.385,0.325700139639302,11.71,98.15,NA,1883.45,7.732
"8395","S03",2017-05-02,2017,"May",122,8.4,13.9,2.24070968927596,14.24249344,2.65729163661221,NA,0.4085,0.34252530833429,11.325,97.5,NA,1846.4,8.332
"8396","S03",2017-05-03,2017,"May",123,0,17.8,0,18.113994752,3.91840106071053,NA,0.3605,0.307852279241164,11.09,97.6,NA,1897.45,9.176
"8397","S03",2017-05-04,2017,"May",124,0,14.4,0,14.4911958016,3.13472084856843,NA,0.346,0.297137231222536,11.475,97.8,NA,1757.9,8.5805
"8398","S03",2017-05-05,2017,"May",125,17.3,10,2.90690105984738,10.1219303424,2.21917125179372,NA,0.343,0.294905917541101,11.465,96,NA,1699.05,8.531
"8399","S03",2017-05-06,2017,"May",126,3.3,15,1.45861502269952,18.361984,3.72127450724351,NA,0.4145,0.346776111759485,10.66,94.5,NA,1641.9,9.324
"8400","S03",2017-05-07,2017,"May",127,0.3,15.6,0.262364264467491,17.3295872,4.14391162395442,NA,0.3705,0.315175636760703,10.395,95.5,NA,1705.05,10.553
"8401","S03",2017-05-08,2017,"May",128,1.3,11.7,0.832909122935104,14.10366976,3.52502071073753,NA,0.3555,0.304170389956583,10.91,96.05,NA,1688.45,9.324
"8402","S03",2017-05-09,2017,"May",129,0,11.7,0,12.322935808,3.48634386693811,NA,0.345,0.296394013053802,11.335,96.85,NA,1692.7,8.481
"8403","S03",2017-05-10,2017,"May",130,0,13.3,0,9.8583486464,2.78907509355049,NA,0.34,0.29266961396282,11.185,95.3,NA,1660.35,8.6305
"8404","S03",2017-05-11,2017,"May",131,0.3,12.8,0.262364264467491,7.5323441152,2.07464247934167,NA,0.338,0.291175961706037,11.165,95.85,NA,1631.15,8.9285
"8405","S03",2017-05-12,2017,"May",132,0,15,0,5.36393216,1.62901102416557,NA,0.3385,0.29154958397827,10.885,94.6,NA,1629.05,9.521
"8406","S03",2017-05-13,2017,"May",133,0,14.4,0,4.291145728,1.30320881933245,NA,0.336,0.289680075114454,10.875,95.05,NA,1602.4,9.5215
"8407","S03",2017-05-14,2017,"May",134,18.3,8.9,2.96010509591084,3.4329165824,1.04256705546596,NA,0.421,0.351360849114964,10.38,90.85,NA,1515.75,9.472
"8408","S03",2017-05-15,2017,"May",135,1,13.9,0.693147180559945,15.5287599104,2.89001159648264,NA,0.38,0.322083499169113,10.4,92.1,NA,1767.1,9.275
"8409","S03",2017-05-16,2017,"May",136,0,25,0,12.8686731264,2.70990942613535,NA,0.35,0.300104592450338,10.435,92.9,NA,1681.3,11.5275
"8410","S03",2017-05-17,2017,"May",137,0,25,0,10.2627262464,2.1397563925201,NA,0.343,0.294905917541101,9.91,92.25,NA,1532.9,12.642
"8411","S03",2017-05-18,2017,"May",138,0,33.9,0,8.07059456,1.62237217792743,NA,0.339,0.291923066709035,9.365,90.7,NA,1455.2,14.517
"8412","S03",2017-05-19,2017,"May",139,0,29.4,0,6.456475648,1.29789774234194,NA,0.335,0.288931291852213,9.06,89.2,NA,1390,14.2775
"8413","S03",2017-05-20,2017,"May",140,0,20,0,5.1651805184,1.03831819387355,NA,0.332,0.286681572118197,9.705,88.65,NA,1277.55,11.9645
"8414","S03",2017-05-21,2017,"May",141,0,18.3,0,4.09993216,0.802483406710667,NA,0.33,0.285178942233662,10.095,88.85,NA,1220.4,11.2365
"8415","S03",2017-05-22,2017,"May",142,13.5,13.3,2.67414864942653,3.279945728,0.641986725368534,NA,0.336,0.289680075114454,9.675,85.95,NA,1221.85,10.9435
"8416","S03",2017-05-23,2017,"May",143,0,19.4,0,13.4239565824,2.65290829983605,NA,0.359,0.306749135169007,9.215,85.25,NA,1692.45,11.8675
"8417","S03",2017-05-24,2017,"May",144,0,20,0,8.774217728,1.80448777537734,NA,0.335,0.288931291852213,9.38,86.15,NA,1546.05,11.5765
"8418","S03",2017-05-25,2017,"May",145,26.2,13.9,3.30321697330195,6.912,1.36916410850638,NA,0.333,0.287432041196572,9.495,85.6,NA,1389.85,10.846
"8419","S03",2017-05-26,2017,"May",146,44.2,13.3,3.81109708683819,26.4896,3.73790486544667,NA,0.5575,0.443081971679471,8.73,80.6,NA,816.95,11.431
"8420","S03",2017-05-27,2017,"May",147,0,17.2,0,56.55168,6.03920156182788,NA,0.383,0.324255052682621,NA,NA,NA,1246.35,12.0615
"8421","S03",2017-05-28,2017,"May",148,0,15,0,45.241344,4.83136124946231,NA,0.359,0.306749135169007,NA,NA,NA,1340.55,11.7705
"8422","S03",2017-05-29,2017,"May",149,0.5,9.4,0.405465108108164,36.1930752,3.86508899956985,NA,0.351,0.300845058978062,NA,NA,NA,1331.3,10.553
"8423","S03",2017-05-30,2017,"May",150,0,12.8,0,29.35446016,3.41644328614241,NA,0.35,0.300104592450338,NA,NA,NA,1392.5,10.406
"8424","S03",2017-05-31,2017,"May",151,13.2,16.1,2.65324196460721,23.483568128,2.73315462891393,NA,0.374,0.317726193800158,NA,NA,NA,1499.6,11.5765
"8425","S03",2017-06-01,2017,"Jun",152,2.8,22.2,1.33500106673234,27.89730304,4.02198274996868,NA,0.419,0.349952398177906,NA,NA,NA,1328.55,13.654
"8426","S03",2017-06-02,2017,"Jun",153,0.3,20,0.262364264467491,24.557842432,4.28558705336081,367.39697,0.3625,0.309321247555262,9.07,88.1,NA,1355.8,13.365
"8427","S03",2017-06-03,2017,"Jun",154,0,18.9,0,19.8862739456,3.63836105426264,343.98347,0.334,0.288181947493432,9.3,85.75,NA,1245.65,11.625
"8428","S03",2017-06-04,2017,"Jun",155,1,21.7,0.693147180559945,13.0958155776,2.55600862161202,327.01223,0.33,0.285178942233662,9.28,84.7,NA,1185.85,11.722
"8429","S03",2017-06-05,2017,"Jun",156,3.6,14.4,1.52605630349505,6.5307136,2.1901112079913,325.97636,0.346,0.297137231222536,8.82,81.35,NA,1182.2,11.819
"8430","S03",2017-06-06,2017,"Jun",157,18.3,11.7,2.96010509591084,8.10457088,2.97293400918908,299.31335,0.374,0.317726193800158,9.04,82.1,NA,1088.25,11.041
"8431","S03",2017-06-07,2017,"Jun",158,0.8,20.6,0.587786664902119,21.123656704,4.74643128407993,313.16279,0.3905,0.329663394691882,8.685,81.05,NA,1137.05,12.5455
"8432","S03",2017-06-08,2017,"Jun",159,0,23.9,0,17.485238272,4.2238378747108,319.80371,0.342,0.29416103854949,8.69,81.65,NA,1160.45,12.6905
"8433","S03",2017-06-09,2017,"Jun",160,0,23.3,0,13.9881906176,3.37907029976864,301.34252,0.332,0.286681572118197,8.37,78.75,NA,1095.4,12.207
"8434","S03",2017-06-10,2017,"Jun",161,0,24.4,0,9.7732132864,2.41836655315584,295.08473,0.327,0.28292075535007,8.365,79.05,NA,1073.35,12.835
"8435","S03",2017-06-11,2017,"Jun",162,0,32.8,0,7.5179229184,1.79134859448116,280.95149,0.323,0.279901885132819,8.36,78.8,NA,1023.55,13.894
"8436","S03",2017-06-12,2017,"Jun",163,0,31.7,0,5.98212608,1.40490772719676,277.44656,0.322,0.279145741429495,7.95,78.1,NA,1011.2,15.2825
"8437","S03",2017-06-13,2017,"Jun",164,0,32.8,0,4.785700864,1.1239261817574,261.7808,0.319,0.276873873735178,7.86,77,NA,956,15.2825
"8438","S03",2017-06-14,2017,"Jun",165,0,24.4,0,3.7211865088,0.824714833610434,239.91401,0.318,0.276115436080315,7.97,76.6,NA,878.95,14.038
"8439","S03",2017-06-15,2017,"Jun",166,0,20,0,2.5904021504,0.4959128190042,224.58881,0.316,0.274596832903125,8.32,76.9,NA,824.95,12.642
"8440","S03",2017-06-16,2017,"Jun",167,10.4,16.1,2.43361335540045,0.1073741824,0.0788913907118598,238.18283,0.319,0.276873873735178,8.185,75.25,NA,872.85,12.11
"8441","S03",2017-06-17,2017,"Jun",168,0.5,21.7,0.405465108108164,8.32,1.94689068432036,264.87422,0.3345,0.288556689862442,7.56,72.7,NA,966.9,13.75
"8442","S03",2017-06-18,2017,"Jun",169,0.3,25,0.262364264467491,7.056,1.88188463394282,257.46704,0.322,0.279145741429495,7.58,71.8,NA,940.8,13.365
"8443","S03",2017-06-19,2017,"Jun",170,8.4,27.2,2.24070968927596,5.8848,1.71539911872825,251.50724,0.32,0.277631736598279,7.21,71.2,NA,919.8,14.9
"8444","S03",2017-06-20,2017,"Jun",171,0,28.3,0,11.42784,3.16488704640337,283.29284,0.3345,0.288556689862442,6.545,67.35,NA,1031.8,16.618
"8445","S03",2017-06-21,2017,"Jun",172,0,27.8,0,9.142272,2.53190963712269,258.61643,0.3195,0.277252876961242,6.9,68,NA,944.85,15.139
"8446","S03",2017-06-22,2017,"Jun",173,0,27.8,0,7.3138176,2.02552770969815,215.8052,0.318,0.276115436080315,7.35,70.25,NA,794,14.2775
"8447","S03",2017-06-23,2017,"Jun",174,0,23.3,0,5.85105408,1.62042216775852,195.15875,0.316,0.274596832903125,7.24,69.45,NA,721.25,13.5095
"8448","S03",2017-06-24,2017,"Jun",175,0,29.4,0,4.680843264,1.29633773420682,198.64949,0.315,0.273836665629728,6.97,68.15,NA,733.55,14.038
"8449","S03",2017-06-25,2017,"Jun",176,0,27.8,0,3.7446746112,1.03707018736546,184.43111,0.3145,0.273456365187799,6.92,66.7,NA,683.45,14.517
"8450","S03",2017-06-26,2017,"Jun",177,0,24.4,0,1.879048192,0.56834890557852,170.90804,0.313,0.272314595320659,7.005,67.15,NA,635.8,13.942
"8451","S03",2017-06-27,2017,"Jun",178,5.1,23.3,1.80828877117927,1.4495514624,0.411142639987974,167.89976,0.315,0.273836665629728,7.095,66.85,NA,625.2,13.1245
"8452","S03",2017-06-28,2017,"Jun",179,1.5,24.4,0.916290731874155,5.2074289152,1.74737398054562,235.27388,0.327,0.28292075535007,6.56,63.1,NA,862.6,14.469
"8453","S03",2017-06-29,2017,"Jun",180,4.3,23.3,1.66770682055808,4.464,1.89033739905405,180.20249,0.316,0.274596832903125,6.82,63.75,NA,668.55,13.269
"8454","S03",2017-06-30,2017,"Jun",181,9.4,24.4,2.34180580614733,7.0112,2.8464353756897,245.6042,0.3515,0.301215086734365,6.25,62.6,NA,899,15.855
"8455","S03",2017-07-01,2017,"Jul",182,0,26.1,0,13.12896,4.15059294546962,229.72559,0.3255,0.281789746746943,6.085,61.4,NA,843.05,15.6645
"8456","S03",2017-07-02,2017,"Jul",183,0,30.6,0,10.503168,3.3204743563757,195.82568,0.316,0.274596832903125,6.325,62.7,NA,723.6,15.6165
"8457","S03",2017-07-03,2017,"Jul",184,0,28.9,0,8.4025344,2.65637948510056,163.99751,0.3115,0.271171520324791,6.385,63.25,NA,611.45,15.521
"8458","S03",2017-07-04,2017,"Jul",185,0,27.8,0,6.72202752,2.12510358808045,150.13388,0.31,0.27002713721306,6.58,63.4,NA,562.6,14.613
"8459","S03",2017-07-05,2017,"Jul",186,0,27.8,0,5.377622016,1.70008287046436,140.56982,0.31,0.27002713721306,6.665,63.25,NA,528.9,14.182
"8460","S03",2017-07-06,2017,"Jul",187,0,23.3,0,4.3020976128,1.36006629637149,133.10588,0.309,0.269263486927763,6.625,63.2,NA,502.6,14.373
"8461","S03",2017-07-07,2017,"Jul",188,0.3,22.8,0.262364264467491,2.89406976,0.893889508748715,134.6384,0.309,0.269263486927763,6.62,62.9,NA,508,13.365
"8462","S03",2017-07-08,2017,"Jul",189,4.6,24.4,1.7227665977411,2.3941945344,0.82661705039728,136.25606,0.312,0.271552690521897,6.5,61.5,NA,513.7,13.269
"8463","S03",2017-07-09,2017,"Jul",190,0,27.8,0,5.1336466432,1.86043826217038,178.6274,0.312,0.271552690521897,5.865,58.8,NA,663,15.9985
"8464","S03",2017-07-10,2017,"Jul",191,0,27.8,0,3.0976,1.23690112596166,129.3881,0.309,0.269263486927763,6.32,61.05,NA,489.5,14.517
"8465","S03",2017-07-11,2017,"Jul",192,0.3,25.6,0.262364264467491,2.47808,0.98952090076933,129.82799,0.31,0.27002713721306,6.245,60.35,NA,491.05,14.373
"8466","S03",2017-07-12,2017,"Jul",193,0,28.3,0,2.222464,1.00150813218946,125.18786,0.308,0.268499253035007,6.115,59.6,NA,474.7,14.565
"8467","S03",2017-07-13,2017,"Jul",194,1,19.4,0.693147180559945,1.7779712,0.801206505751565,122.34986,0.31,0.27002713721306,6.2,58.95,NA,464.7,12.98
"8468","S03",2017-07-14,2017,"Jul",195,0,20,0,2.22237696,1.19548294904921,123.31478,0.3085,0.268881442988063,6.305,59.4,NA,468.1,12.7385
"8469","S03",2017-07-15,2017,"Jul",196,0,22.8,0,1.777901568,0.956386359239367,122.08025,0.308,0.268499253035007,6.215,58.65,NA,463.75,12.835
"8470","S03",2017-07-16,2017,"Jul",197,0,27.8,0,1.4223212544,0.765109087391494,119.10035,0.307,0.267734434642085,6.07,57.95,NA,453.25,13.75
"8471","S03",2017-07-17,2017,"Jul",198,0,25.6,0,1.1056447488,0.583916121525021,109.83428,0.306,0.266969030854239,6.045,60.05,NA,420.6,14.517
"8472","S03",2017-07-18,2017,"Jul",199,14.5,25.6,2.7408400239252,0.39059456,0.282152242321536,114.4886,0.305,0.266203040774657,6.135,60.45,NA,437,14.7565
"8473","S03",2017-07-19,2017,"Jul",200,0,26.7,0,11.912475648,2.41839381299739,171.5324,0.3135,0.272695330143457,5.695,59.55,NA,638,17.427
"8474","S03",2017-07-20,2017,"Jul",201,0,31.1,0,9.5299805184,1.93471505039791,137.53316,0.303,0.264669298142708,6.155,61.85,NA,518.2,15.855
"8475","S03",2017-07-21,2017,"Jul",202,0,30.6,0,7.59177216,1.51960089193016,119.85242,0.302,0.263901543786377,6.3,62.65,NA,455.9,15.2345
"8476","S03",2017-07-22,2017,"Jul",203,0,30,0,6.073417728,1.21568071354412,103.59068,0.302,0.263901543786377,6.415,63.65,NA,398.6,15.3775
"8477","S03",2017-07-23,2017,"Jul",204,0,22.2,0,4.75136,0.89811845903981,97.00652,0.301,0.263133199530368,6.655,64.95,NA,375.4,14.2295
"8478","S03",2017-07-24,2017,"Jul",205,6.1,18.9,1.96009478404727,3.801088,0.718494767231848,98.43971,0.301,0.263133199530368,6.96,65.45,NA,380.45,12.835
"8479","S03",2017-07-25,2017,"Jul",206,0,22.8,0,7.9208704,2.14287164102329,141.97463,0.305,0.266203040774657,6.605,64.55,NA,533.85,14.23
"8480","S03",2017-07-26,2017,"Jul",207,0,26.7,0,6.33669632,1.71429731281864,103.86029,0.3,0.262364264467491,6.97,66.05,NA,399.55,13.798
"8481","S03",2017-07-27,2017,"Jul",208,0,23.9,0,5.069357056,1.37143785025491,97.20518,0.3,0.262364264467491,7.06,67.5,NA,376.1,13.606
"8482","S03",2017-07-28,2017,"Jul",209,0,28.9,0,2.49856,0.802854823545762,96.59501,0.299,0.261594737688463,7.055,67.85,NA,373.95,13.798
"8483","S03",2017-07-29,2017,"Jul",210,0,23.9,0,1.998848,0.64228385883661,89.72705,0.298,0.260824618281898,7.195,69.15,NA,349.75,13.846
"8484","S03",2017-07-30,2017,"Jul",211,0,26.7,0,1.5990784,0.513827087069288,84.8315,0.299,0.261594737688463,7.405,69.75,NA,332.5,13.1245
"8485","S03",2017-07-31,2017,"Jul",212,0,27.2,0,1.27926272,0.41106166965543,82.07864,0.298,0.260824618281898,7.395,70.15,NA,322.8,13.654
"8486","S03",2017-08-01,2017,"Aug",213,0,30,0,1.023410176,0.328849335724344,83.35574,0.299,0.261594737688463,7.34,70.55,NA,327.3,14.2775
"8487","S03",2017-08-02,2017,"Aug",214,0,28.9,0,0.8187281408,0.263079468579475,83.8382,0.3,0.262364264467491,7.395,71.05,NA,329,14.517
"8488","S03",2017-08-03,2017,"Aug",215,0,26.7,0,0,0,86.15117,0.2995,0.261979575099408,7.41,71.7,NA,337.15,14.7085
"8489","S03",2017-08-04,2017,"Aug",216,0,25,0,0,0,84.5477,0.299,0.261594737688463,7.45,72.3,NA,331.5,14.9955
"8490","S03",2017-08-05,2017,"Aug",217,1.3,22.8,0.832909122935104,0,0,89.25878,0.301,0.263133199530368,7.43,72.8,NA,348.1,14.469
"8491","S03",2017-08-06,2017,"Aug",218,0,25,0,1.04,0.666327298348083,109.56467,0.3,0.262364264467491,7.43,72.15,NA,419.65,13.798
"8492","S03",2017-08-07,2017,"Aug",219,0.5,26.1,0.405465108108164,0.832,0.533061838678467,74.41604,0.297,0.260053905334307,8.02,74.2,NA,295.8,13.75
"8493","S03",2017-08-08,2017,"Aug",220,3.6,22.8,1.52605630349505,1.0656,0.750821557429305,148.55879,0.292,0.25619140536041,NA,NA,NA,557.05,14.517
"8494","S03",2017-08-09,2017,"Aug",221,0,27.8,0,3.73248,1.82150228873948,88.27967,0.2855,0.251147747723807,9.14,92.5,NA,344.65,13.99
"8495","S03",2017-08-10,2017,"Aug",222,0,27.2,0,2.985984,1.45720183099159,75.76409,0.285,0.250758718347183,9.56,91.85,NA,300.55,14.517
"8496","S03",2017-08-11,2017,"Aug",223,0,26.1,0,2.3887872,1.16576146479327,77.08376,0.285,0.250758718347183,9.345,90.05,NA,305.2,14.613
"8497","S03",2017-08-12,2017,"Aug",224,2,22.8,1.09861228866811,1.91102976,0.932609171834616,119.10035,0.289,0.25386672395705,9.215,89.8,NA,453.25,14.134
"8498","S03",2017-08-13,2017,"Aug",225,0.3,30,0.262364264467491,3.128823808,1.62497716840218,84.57608,0.285,0.250758718347183,9.1,89.2,NA,331.6,14.565
"8499","S03",2017-08-14,2017,"Aug",226,0,27.2,0,2.7430590464,1.50987314629574,69.74753,0.285,0.250758718347183,9.47,90.85,NA,279.35,14.182
"8500","S03",2017-08-15,2017,"Aug",227,0,26.1,0,2.0548608,1.11846558094793,71.52128,0.286,0.251536625815428,9.51,91.6,NA,285.6,13.99
"8501","S03",2017-08-16,2017,"Aug",228,0,27.8,0,1.64388864,0.894772464758346,77.12633,0.286,0.251536625815428,9.39,90.75,NA,305.35,14.182
"8502","S03",2017-08-17,2017,"Aug",229,0,28.3,0,1.2614238208,0.672281487331835,66.21422,0.285,0.250758718347183,9.715,92.05,NA,266.9,13.654
"8503","S03",2017-08-18,2017,"Aug",230,48.5,19.4,3.90197266957464,0.622592,0.373966141981321,65.13578,0.316,0.274596832903125,9.295,90.45,NA,263.1,14.134
"8504","S03",2017-08-19,2017,"Aug",231,0.3,26.7,0.262364264467491,39.2980736,3.42075104924477,147.90605,0.321,0.278389025540188,8.52,88.2,NA,554.75,17.0465
"8505","S03",2017-08-20,2017,"Aug",232,0,28.9,0,31.67845888,2.94649225096981,149.72237,0.2905,0.255029740176532,8.83,88.4,NA,561.15,15.76
"8506","S03",2017-08-21,2017,"Aug",233,0,30,0,25.342767104,2.35719380077585,123.9959,0.287,0.25231392861399,9.18,90.1,NA,470.5,14.9
"8507","S03",2017-08-22,2017,"Aug",234,9.1,27.8,2.31253542384721,20.0594653184,1.76779244435035,110.0897,0.286,0.251536625815428,9.165,89.8,NA,421.5,15.0435
"8508","S03",2017-08-23,2017,"Aug",235,10.4,26.7,2.43361335540045,23.29536,3.23609114616988,169.02077,0.328,0.283674051054242,8.26,88.3,NA,629.15,19.092
"8509","S03",2017-08-24,2017,"Aug",236,0,26.1,0,26.956288,4.53576360125626,152.34752,0.291,0.255417111864505,8.86,89.2,NA,570.4,15.712
"8510","S03",2017-08-25,2017,"Aug",237,0,23.3,0,21.5650304,3.62861088100501,127.37312,0.2875,0.252702353555754,9.285,89.9,NA,482.4,14.325
"8511","S03",2017-08-26,2017,"Aug",238,0,23.9,0,17.25202432,2.90288870480401,113.0696,0.285,0.250758718347183,9.6,90,NA,432,13.317
"8512","S03",2017-08-27,2017,"Aug",239,0,23.3,0,13.801619456,2.32231096384321,104.21504,0.285,0.250758718347183,9.66,90.35,NA,400.8,13.221
"8513","S03",2017-08-28,2017,"Aug",240,0,22.8,0,5.8336477184,1.43887764593184,101.34866,0.283,0.249201085633499,9.885,91.5,NA,390.7,12.883
"8514","S03",2017-08-29,2017,"Aug",241,0,20.6,0,4.63470592,1.1229309683573,99.54653,0.282,0.248421358498478,9.95,91.55,NA,384.35,12.642
"8515","S03",2017-08-30,2017,"Aug",242,0,23.3,0,3.707764736,0.898344774685839,100.75268,0.283,0.249201085633499,9.79,90.85,NA,388.6,12.5455
"8516","S03",2017-08-31,2017,"Aug",243,0,25,0,2.9662117888,0.718675819748672,96.6092,0.282,0.248421358498478,9.745,91.45,NA,374,12.7385
"8517","S03",2017-09-01,2017,"Sep",244,0,18.9,0,1.3958643712,0.326634055392305,91.75622,0.282,0.248421358498478,9.985,92.05,NA,356.9,12.207
"8518","S03",2017-09-02,2017,"Sep",245,0,21.7,0,0,0,89.64191,0.282,0.248421358498478,10.205,91.75,NA,349.45,11.3825
"8519","S03",2017-09-03,2017,"Sep",246,23.1,17.8,3.18221184049661,0,0,88.67699,0.284,0.249980205267769,9.935,91.2,NA,346.05,12.11
"8520","S03",2017-09-04,2017,"Sep",247,0.3,24.4,0.262364264467491,18.48,2.54576947239729,168.28289,0.3165,0.274976699954227,9.2,91.05,NA,626.55,14.613
"8521","S03",2017-09-05,2017,"Sep",248,0,26.1,0,15.024,2.24650698949182,158.16542,0.291,0.255417111864505,9.255,90.65,NA,590.9,14.613
"8522","S03",2017-09-06,2017,"Sep",249,15.7,22.2,2.81540871942271,12.0192,1.79720559159346,141.3077,0.3445,0.296022196726782,8.97,89.5,NA,531.5,15.187
"8523","S03",2017-09-07,2017,"Sep",250,15.5,23.3,2.80336038090653,22.17536,3.69009144881293,252.04646,0.3815,0.323169865381334,8.74,90.6,NA,921.7,16.713
